"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Doses_yf","Total_Additional_Doses_yf","People_At_Least_One_Dose_yf","People_Fully_Vaccinated_yf","Doses_yf_Daily","Total_Additional_Doses_yf_Daily","People_At_Least_One_Dose_yf_Daily","People_Fully_Vaccinated_yf_Daily","Doses_yf_Daily_Percent","Total_Additional_Doses_yf_Daily_Percent","People_At_Least_One_Dose_yf_Daily_Percent","People_Fully_Vaccinated_yf_Daily_Percent"
"7108","Virginia",2022-08-14,2022,7,1,8679099,17301355,3225266,7479429,6349019,3575,1537,2653,1714,0,0,0,0
"7109","Virginia",2022-08-21,2022,8,1,8679099,17345797,3235763,7488632,6355967,44442,10497,9203,6948,1,0,0,0
"7110","Virginia",2022-08-28,2022,9,1,8679099,17418538,3254033,7504177,6368077,72741,18270,15545,12110,1,0,0,0
"7111","Virginia",2022-09-04,2022,10,1,8679099,17437370,3258155,7509166,6372093,18832,4122,4989,4016,0,0,0,0
"7112","Virginia",2022-09-11,2022,11,1,8679099,17522728,3266342,7518339,6381246,85358,8187,9173,9153,1,0,0,0
"7113","Virginia",2022-09-18,2022,12,1,8679099,17640301,3277456,7529074,6391967,117573,11114,10735,10721,1,0,0,0
"7114","Virginia",2022-09-25,2022,13,1,8679099,17767824,3289500,7539576,6403231,127523,12044,10502,11264,1,0,0,0
"7115","Virginia",2022-10-02,2022,14,1,8679099,17913518,3306163,7553454,6419172,145694,16663,13878,15941,2,0,0,0
"7116","Virginia",2022-10-09,2022,15,1,8679099,18066018,3320296,7573232,6430347,152500,14133,19778,11175,2,0,0,0
"7117","Virginia",2022-10-16,2022,16,1,8679099,18195660,3332053,7588686,6439760,129642,11757,15454,9413,1,0,0,0
"7118","Virginia",2022-10-23,2022,17,1,8679099,18323033,3345005,7605201,6448980,127373,12952,16515,9220,1,0,0,0
"7119","Virginia",2022-10-30,2022,18,1,8679099,18446934,3359344,7616979,6458656,123901,14339,11778,9676,1,0,0,0
"7120","Virginia",2022-11-06,2022,19,1,8679099,18482719,3361154,7650814,6460363,35785,1810,33835,1707,0,0,0,0
"7121","Virginia",2022-11-13,2022,20,1,8679099,18759890,3394547,7672705,6479359,277171,33393,21891,18996,3,0,0,0
"7122","Virginia",2022-11-20,2022,21,1,8679099,18865230,3407137,7688767,6487551,105340,12590,16062,8192,1,0,0,0
"7123","Virginia",2022-11-27,2022,22,1,8679099,18918036,3414301,7695800,6491997,52806,7164,7033,4446,1,0,0,0
"7124","Virginia",2022-12-04,2022,23,1,8679099,19020084,3425357,7704023,6498983,102048,11056,8223,6986,1,0,0,0
"7125","Virginia",2022-12-11,2022,24,1,8679099,19106867,3435264,7711567,6504871,86783,9907,7544,5888,1,0,0,0
"7126","Virginia",2022-12-18,2022,25,1,8679099,19180904,3444207,7724025,6510508,74037,8943,12458,5637,1,0,0,0
"7127","Virginia",2022-12-25,2022,26,1,8679099,19227095,3450622,7730309,6514390,46191,6415,6284,3882,1,0,0,0
"7128","Virginia",2023-01-01,2022,27,1,8715698,19273114,3456554,7739864,6517885,46019,5932,9555,3495,1,0,0,0
"7129","Virginia",2023-01-08,2022,28,1,8715698,19320079,3464786,7745978,6522756,46965,8232,6114,4871,1,0,0,0
"7130","Virginia",2023-01-15,2022,29,1,8715698,19360881,3470618,7753598,6526751,40802,5832,7620,3995,0,0,0,0
"7131","Virginia",2023-01-22,2022,30,1,8715698,19390662,3475262,7758050,6529788,29781,4644,4452,3037,0,0,0,0
"7132","Virginia",2023-01-29,2022,31,1,8715698,19413886,3479159,7762027,6532633,23224,3897,3977,2845,0,0,0,0
"7133","Virginia",2023-02-05,2022,32,1,8715698,19434221,3482577,7765250,6535205,20335,3418,3223,2572,0,0,0,0
"7134","Virginia",2023-02-12,2022,33,1,8715698,19451226,3485463,7767930,6537328,17005,2886,2680,2123,0,0,0,0
"7135","Virginia",2023-02-19,2022,34,1,8715698,19465727,3487948,7770819,6539379,14501,2485,2889,2051,0,0,0,0
"7136","Virginia",2023-02-26,2022,35,1,8715698,19466660,3488228,7771536,6539579,933,280,717,200,0,0,0,0
"7137","Virginia",2023-03-05,2022,36,1,8715698,19466660,3488228,7771536,6539579,0,0,0,0,0,0,0,0
"7138","Washington",2020-12-13,2020,25,1,7724566,1159,0,0,0,1159,0,0,0,0,0,0,0
"7139","Washington",2020-12-20,2020,26,1,7724566,36885,0,0,0,35726,0,0,0,0,0,0,0
"7140","Washington",2020-12-27,2020,27,1,7724566,73297,0,0,0,36412,0,0,0,0,0,0,0
"7141","Washington",2021-01-03,2020,27,1,7741433,135097,0,0,0,61800,0,0,0,1,0,0,0
"7142","Washington",2021-01-10,2020,28,1,7741433,242606,0,0,0,107509,0,0,0,1,0,0,0
"7143","Washington",2021-01-17,2020,29,1,7741433,403135,0,0,0,160529,0,0,0,2,0,0,0
"7144","Washington",2021-01-24,2020,30,1,7741433,607071,0,0,0,203936,0,0,0,3,0,0,0
"7145","Washington",2021-01-31,2020,31,1,7741433,827944,0,0,0,220873,0,0,0,3,0,0,0
"7146","Washington",2021-02-07,2020,32,1,7741433,1080510,0,0,0,252566,0,0,0,3,0,0,0
"7147","Washington",2021-02-14,2020,33,1,7741433,1362197,0,985425,0,281687,0,985425,0,4,0,13,0
"7148","Washington",2021-02-21,2020,34,1,7741433,1609190,0,1081544,0,246993,0,96119,0,3,0,1,0
"7149","Washington",2021-02-28,2020,35,1,7741433,2001032,0,1276221,711273,391842,0,194677,711273,5,0,3,9
"7150","Washington",2021-03-07,2020,36,1,7741433,2441777,0,1555378,878520,440745,0,279157,167247,6,0,4,2
"7151","Washington",2021-03-14,2020,37,1,7741433,2823446,0,1816100,1038120,381669,0,260722,159600,5,0,3,2
"7152","Washington",2021-03-21,2020,38,1,7741433,3251437,0,2097456,1199067,427991,0,281356,160947,6,0,4,2
"7153","Washington",2021-03-28,2020,39,1,7741433,3745391,0,2358001,1443400,493954,0,260545,244333,6,0,3,3
"7154","Washington",2021-04-04,2020,40,1,7741433,4256546,0,2666750,1688076,511155,0,308749,244676,7,0,4,3
"7155","Washington",2021-04-11,2020,41,1,7741433,4786678,0,2976554,1967611,530132,0,309804,279535,7,0,4,4
"7156","Washington",2021-04-18,2020,42,1,7741433,5316416,0,3264075,2205939,529738,0,287521,238328,7,0,4,3
"7157","Washington",2021-04-25,2020,43,1,7741433,5828363,0,3524503,2454705,511947,0,260428,248766,7,0,3,3
"7158","Washington",2021-05-02,2020,44,1,7741433,6223705,0,3711299,2672653,395342,0,186796,217948,5,0,2,3
"7159","Washington",2021-05-09,2020,45,1,7741433,6663876,0,3885721,2962272,440171,0,174422,289619,6,0,2,4
"7160","Washington",2021-05-16,2020,46,1,7741433,7097045,0,4072276,3223026,433169,0,186555,260754,6,0,2,3
"7161","Washington",2021-05-23,2020,47,1,7741433,7452579,0,4239604,3427536,355534,0,167328,204510,5,0,2,3
"7162","Washington",2021-05-30,2020,48,1,7741433,7755360,0,4365478,3615975,302781,0,125874,188439,4,0,2,2
"7163","Washington",2021-06-06,2020,49,1,7741433,7986614,0,4448925,3774577,231254,0,83447,158602,3,0,1,2
"7164","Washington",2021-06-13,2020,50,1,7741433,8273921,0,4548905,3973659,287307,0,99980,199082,4,0,1,3
"7165","Washington",2021-06-20,2020,51,1,7741433,8431761,0,4613202,4074488,157840,0,64297,100829,2,0,1,1
"7166","Washington",2021-06-27,2020,52,1,7741433,8607806,0,4683232,4175056,176045,0,70030,100568,2,0,1,1
"7167","Washington",2021-07-04,2021,1,1,7741433,8734202,0,4734801,4240729,126396,0,51569,65673,2,0,1,1
"7168","Washington",2021-07-11,2021,2,1,7741433,8826632,0,4777958,4296016,92430,0,43157,55287,1,0,1,1
"7169","Washington",2021-07-18,2021,3,1,7741433,8902244,0,4814552,4340518,75612,0,36594,44502,1,0,0,1
"7170","Washington",2021-07-25,2021,4,1,7741433,8989245,0,4863756,4382753,87001,0,49204,42235,1,0,1,1
"7171","Washington",2021-08-01,2021,5,1,7741433,9080850,0,4919881,4422548,91605,0,56125,39795,1,0,1,1
"7172","Washington",2021-08-08,2021,6,1,7741433,9179672,0,4982696,4462443,98822,0,62815,39895,1,0,1,1
"7173","Washington",2021-08-15,2021,7,1,7741433,9291972,0,5048978,4504856,112300,0,66282,42413,1,0,1,1
"7174","Washington",2021-08-22,2021,8,1,7741433,9425239,0,5124790,4554215,133267,0,75812,49359,2,0,1,1
"7175","Washington",2021-08-29,2021,9,1,7741433,9562131,0,5200233,4607299,136892,0,75443,53084,2,0,1,1
"7176","Washington",2021-09-05,2021,10,1,7741433,9684560,0,5210888,4657466,122429,0,10655,50167,2,0,0,1
"7177","Washington",2021-09-12,2021,11,1,7741433,9684560,0,5210888,4668310,0,0,0,10844,0,0,0,0
"7178","Washington",2021-09-19,2021,12,1,7741433,9684560,0,5210888,4668310,0,0,0,0,0,0,0,0
"7179","Washington",2021-09-26,2021,13,1,7741433,9684560,0,5210888,4668310,0,0,0,0,0,0,0,0
"7180","Washington",2021-10-03,2021,14,1,7741433,9798601,0,5210888,4709138,114040,0,0,40827,1,0,0,1
"7181","Washington",2021-10-10,2021,15,1,7741433,9940603,0,5210888,4751900,142002,0,0,42762,2,0,0,1
"7182","Washington",2021-10-17,2021,16,1,7741433,10080829,331017,5238975,4791495,140226,331017,28086,39595,2,4,0,1
"7183","Washington",2021-10-24,2021,17,1,7741433,10285260,462777,5276838,4829110,204431,131760,37863,37615,3,2,0,0
"7184","Washington",2021-10-31,2021,18,1,7741433,10519289,634732,5314169,4858676,234029,171955,37331,29566,3,2,0,0
"7185","Washington",2021-11-07,2021,19,1,7741433,10731018,781571,5357494,4884881,211729,146839,43325,26205,3,2,1,0
"7186","Washington",2021-11-14,2021,20,1,7741433,11032411,960324,5453114,4915348,301393,178753,95620,30467,4,2,1,0
"7187","Washington",2021-11-21,2021,21,1,7741433,11228003,1082782,5508609,4935124,195592,122458,55495,19776,3,2,1,0
"7188","Washington",2021-11-28,2021,22,1,7741433,11514898,1259059,5577872,4980704,286895,176277,69263,45580,4,2,1,1
"7189","Washington",2021-12-05,2021,23,1,7741433,11844959,1460583,5631009,5058695,330061,201524,53137,77991,4,3,1,1
"7190","Washington",2021-12-12,2021,24,1,7741433,12152607,1660144,5681454,5118292,307648,199561,50445,59597,4,3,1,1
"7191","Washington",2021-12-19,2021,25,1,7741433,12457443,1873968,5736833,5154827,304836,213824,55379,36535,4,3,1,0
"7192","Washington",2021-12-26,2021,26,1,7741433,12619972,1984104,5768728,5176966,162529,110136,31895,22139,2,1,0,0
"7193","Washington",2022-01-02,2021,27,1,7784477,12777537,2088489,5800693,5199469,157565,104385,31965,22503,2,1,0,0
"7194","Washington",2022-01-09,2021,28,1,7784477,13004439,2241218,5845050,5232259,226902,152729,44357,32790,3,2,1,0
"7195","Washington",2022-01-16,2021,29,1,7784477,13190985,2368322,5949883,5299102,186546,127104,104833,66843,2,2,1,1
"7196","Washington",2022-01-23,2021,30,1,7784477,13352660,2476631,5981341,5320354,161675,108309,31458,21252,2,1,0,0
"7197","Washington",2022-01-30,2021,31,1,7784477,13493507,2563464,6009724,5345423,140847,86833,28383,25069,2,1,0,0
"7198","Washington",2022-02-06,2021,32,1,7784477,13597710,2622591,6031425,5367993,104203,59127,21701,22570,1,1,0,0
"7199","Washington",2022-02-13,2021,33,1,7784477,13755944,2670260,6052569,5416734,158234,47669,21144,48741,2,1,0,1
"7200","Washington",2022-02-20,2021,34,1,7784477,13829521,2709134,6067659,5434472,73577,38874,15090,17738,1,0,0,0
"7201","Washington",2022-02-27,2021,35,1,7784477,13887012,2738070,6080379,5449397,57491,28936,12720,14925,1,0,0,0
"7202","Washington",2022-03-06,2021,36,1,7784477,13935772,2761970,6090982,5461432,48760,23900,10603,12035,1,0,0,0
"7203","Washington",2022-03-13,2021,37,1,7784477,13977176,2782262,6099763,5471446,41404,20292,8781,10014,1,0,0,0
"7204","Washington",2022-03-20,2021,38,1,7784477,14019506,2803448,6108202,5480862,42330,21186,8439,9416,1,0,0,0
"7205","Washington",2022-03-27,2021,39,1,7784477,14056000,2818755,6115604,5488608,36494,15307,7402,7746,0,0,0,0
"7206","Washington",2022-04-03,2021,40,1,7784477,14159373,2838236,6124657,5499584,103373,19481,9053,10976,1,0,0,0
"7207","Washington",2022-04-10,2021,41,1,7784477,14266000,2857163,6133301,5508331,106627,18927,8644,8747,1,0,0,0
"7208","Washington",2022-04-17,2021,42,1,7784477,14357201,2870112,6141470,5516944,91201,12949,8169,8613,1,0,0,0
"7209","Washington",2022-04-24,2021,43,1,7784477,14438545,2882512,6149327,5524269,81344,12400,7857,7325,1,0,0,0
"7210","Washington",2022-05-01,2021,44,1,7784477,14520044,2894830,6156692,5531156,81499,12318,7365,6887,1,0,0,0
"7211","Washington",2022-05-08,2021,45,1,7784477,14598747,2906572,6163454,5537819,78703,11742,6762,6663,1,0,0,0
"7212","Washington",2022-05-15,2021,46,1,7784477,14675130,2918223,6170840,5544003,76383,11651,7386,6184,1,0,0,0
"7213","Washington",2022-05-22,2021,47,1,7784477,14752958,2933382,6178611,5550490,77828,15159,7771,6487,1,0,0,0
"7214","Washington",2022-05-29,2021,48,1,7784477,14814432,2949747,6184417,5555774,61474,16365,5806,5284,1,0,0,0
"7215","Washington",2022-06-05,2021,49,1,7784477,14889331,2972168,6191443,5561636,74899,22421,7026,5862,1,0,0,0
"7216","Washington",2022-06-12,2021,50,1,7784477,14938650,2985944,6196666,5563941,49319,13776,5223,2305,1,0,0,0
"7217","Washington",2022-06-19,2021,51,1,7784477,14980876,2997585,6201335,5563941,42226,11641,4669,0,1,0,0,0
"7218","Washington",2022-06-26,2021,52,1,7784477,15006296,3036119,6220518,5563941,25420,38534,19183,0,0,0,0,0
"7219","Washington",2022-07-03,2022,1,1,7784477,15048112,3045856,6231432,5563941,41816,9737,10914,0,1,0,0,0
"7220","Washington",2022-07-10,2022,2,1,7784477,15100662,3058558,6245853,5567197,52550,12702,14421,3256,1,0,0,0
"7221","Washington",2022-07-17,2022,3,1,7784477,15157152,3070469,6256954,5572275,56490,11911,11101,5078,1,0,0,0
"7222","Washington",2022-07-24,2022,4,1,7784477,15213278,3081450,6267292,5579997,56126,10981,10338,7722,1,0,0,0
"7223","Washington",2022-07-31,2022,5,1,7784477,15260662,3090684,6276147,5586788,47384,9234,8855,6791,1,0,0,0
